doc_id,year,pope,region,persons,summary,is_dispute,is_dispute_conf,dispute_parties,dispute_parties_conf,matched_principal,domain,domain_conf,domain_other_detail
147436,1202,Innocent III (1198-1216),HRE,"Otto IV von Braunschweig, Holy Roman Emperor (subject_or_mention)","Innocent III commands Archbishop John of Trier, under the oath he owes, to receive Otto, elected emperor of the Romans, as king without difficulty and to assist him faithfully, rebuking him for opposing apostolic mandates. The operative act is the pope ordering an archbishop to recognize Otto in the imperial throne dispute; the disobedience of the archbishop is rebuked but the act is a command to recognize, within the Otto/Philip contest. Treated as the throne-dispute context, secular sovereignty.",yes,low,mixed,low,no,secular_territorial,medium,
147449,1265,Clément IV (1265-1268),Italy,"Charles I Stephen d'Anjou, King of Naples and Sicily (addressee) | Louis IX, Roi de France (subject_or_mention)","Clement IV writes to Charles of Sicily about his own straits over the king's needs, reports a threefold refusal from Louis IX and the count of Poitiers on aid, and promises to send an envoy to move them. A financial/advisory letter about the Sicilian campaign; not the operative adjudication of a dispute. Matched persons are addressee/mention.",no,high,,,,crusade,low,
147451,1265,Clément IV (1265-1268),Italy,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Clement IV confirms all the laws enacted by the late Emperor Frederick II in favour of the Church and against heretical depravity, ordering Italian town officials to enter them in their statutes. The operative act is confirmation of anti-heresy laws (inquisition/heresy proceedings); Frederick II is mentioned as the original legislator. Not a dispute; domain is anti-heresy legislation.",no,high,,,,other,high,confirmation of anti-heresy / inquisition laws
147456,1265,Clément IV (1265-1268),Italy,"Charles I Stephen d'Anjou, King of Naples and Sicily (addressee)","Clement IV commends to Charles of Sicily Iacobinus, formerly a citizen but long an exile from Cremona, asking him to receive him kindly. A letter of commendation; not a dispute. Charles is the addressee.",no,high,,,,other,medium,letter of commendation
147458,1265,Clément IV (1265-1268),Italy,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Clement IV mandates the officials and communities of Lombardy, the March of Treviso and Romagna to enter in their statutes the laws Frederick II promulgated at Padua against heretics (Patarenes, Cathars etc.) and their abettors, and to proceed against heretics accordingly. The operative act is the diffusion of anti-heresy legislation; Frederick II is mentioned as legislator. Not a dispute; anti-heresy legislation.",no,high,,,,other,high,diffusion of anti-heresy / inquisition laws
147467,1265,Clément IV (1265-1268),,"Jeanne I, Reina de Navarre (beneficiary)","Clement IV sends legate Cardinal Simon the privilege of the grant and confirmation of the kingdom of Sicily made to Charles (the king), for his subscription. (The matched person is labelled Jeanne I of Navarre by id but the beneficiary by text is Charles, king of Sicily.) An administrative act regarding the privilege of the Sicilian grant; not the operative adjudication of a dispute.",no,medium,,,,crusade,low,
147473,1265,Clément IV (1265-1268),France,"Louis IX, Roi de France (addressee) | Charles I Stephen d'Anjou, King of Naples and Sicily (subject_or_mention)","Clement IV exhorts Louis IX of France to have compassion on his brother Charles, to aid the Christian people, and, since the tithe is in his hand with the greater part within his realm, to furnish subsidy. A request for war/crusade finance; not the operative adjudication of a dispute. Matched persons are addressee/mention.",no,high,,,,crusade,low,
147478,1265,Clément IV (1265-1268),,"Jeanne I, Reina de Navarre (subject_or_mention)","Clement IV writes to legate Cardinal Simon about the peril besetting Charles (rex Sicilie noster filius) and urges him to seek loans everywhere from the king, the count, prelates, religious, burghers and usurers, even if refused ten times. (Matched person labelled Jeanne I of Navarre by id; the subject by text is Charles of Sicily.) A pressing financial/advisory letter for the Sicilian campaign; not the operative adjudication of a dispute.",no,high,,,,crusade,low,
147479,1265,Clément IV (1265-1268),France,"Charles I Stephen d'Anjou, King of Naples and Sicily (beneficiary) | Alphonse III de Poitiers, Comte de Toulouse (addressee)","Clement IV exhorts the clergy of France (and in the same form the count of Poitiers) to relieve the straits of Charles of Sicily, urging the king to aid his brother and not despise to succour his own flesh. A request/exhortation for finance for the Sicilian campaign; not the operative adjudication of a dispute. Matched persons are beneficiary/addressee. (Letter is to French clergy; addressed by name to Louis is in the prior doc.)",no,high,,,,crusade,low,
147480,1265,Clément IV (1265-1268),France,"Charles I Stephen d'Anjou, King of Naples and Sicily (beneficiary)","Clement IV mandates the archbishops, bishops, prelates, chapters and whole clergy of France to pay the two-year tithe with prompt liberality, at the request of legate Cardinal Simon, to relieve the straits of Charles of Sicily, granting indulgence and leave to pledge benefices. The operative act is the imposition/collection of the crusade tithe for the Sicilian campaign; not the adjudication of a dispute. Charles is the beneficiary.",no,high,,,,crusade,medium,
147481,1265,Clément IV (1265-1268),France,"Charles I Stephen d'Anjou, King of Naples and Sicily (beneficiary)","Clement IV mandates the clergy of the provinces of Lyon, Vienne, Embrun, Tarentaise, Besancon, Arles, Aix, Bordeaux, Auch and the dioceses of Tournai and Cambrai to pay the two-year tithe to relieve the straits of Charles of Sicily. The operative act is the crusade-tithe levy for the Sicilian campaign; not a dispute. Charles is the beneficiary.",no,high,,,,crusade,medium,
147489,1265,Clément IV (1265-1268),,"Charles I Stephen d'Anjou, King of Naples and Sicily (subject_or_mention)","Clement IV for the third time mandates legate Cardinal Simon to compel all religious by ecclesiastical censure to pay the tithe for the Sicilian business, so that Charles has no cause for complaint. An administrative mandate to enforce the crusade tithe; not a dispute. Charles is a mention.",no,high,,,,crusade,medium,
147491,1265,Clément IV (1265-1268),,"Charles I Stephen d'Anjou, King of Naples and Sicily (subject_or_mention)","Clement IV mandates legate Cardinal Simon to deprive of their benefices clergy who lie about their benefice revenues to escape paying the tithe (for Charles of Sicily), unless they satisfy within two months, and grants leave to reassign such offices. The operative act is clerical discipline (deprivation of benefices for fraud over the tithe); Charles is a mention. Domain is clerical discipline/governance.",no,medium,,,,ecclesiastical_appointments,medium,
147492,1265,Clément IV (1265-1268),HRE,Ludwig II Herzog von Oberbayern (subject_or_mention),"Clement IV confirms to the abbot and convent of Scheyern (diocese of Freising) the right of patronage of the church at Perblingen, which Ludwig, count palatine of the Rhine and duke of Bavaria, had conferred on them. A confirmation of church property/patronage right; not a dispute. Ludwig is mentioned as the prior donor.",no,high,,,,ecclesiastical_property,high,
147501,1265,Clément IV (1265-1268),HRE,"Conradin von Hohenstaufen, King of Sicily (subject_or_mention) | Agnes von Braunschweig (requestor) | Ludwig II Herzog von Oberbayern (subject_or_mention) | Heinrich XIII Herzog von Niederbayern (subject_or_mention) | Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention)","Clement IV mandates the bishop of Freising and the elect of Passau to investigate the signs of penitence shown at his death by Otto, count palatine of the Rhine, duke of Bavaria, who had been excommunicated for favouring Frederick II and his son Conrad and whose body was denied ecclesiastical burial, so the pope may proceed on the petition of his widow Duchess Agnes and her sons Ludwig and Heinrich. The operative matter is a posthumous inquiry into excommunication/burial at the family's petition; not a live two-party conflict. Matched persons appear as petitioner/mentions.",no,medium,,,,excommunication,medium,
147509,1265,Clément IV (1265-1268),Italy,"Charles I Stephen d'Anjou, King of Naples and Sicily (addressee)","Clement IV asks Charles of Sicily to receive the ambassadors of Lucca kindly, as the city may be useful to him after his troops' passage. An advisory/diplomatic letter; not a dispute. Charles is the addressee.",no,high,,,,other,low,diplomatic advice on receiving Lucca's envoys
147511,1265,Clément IV (1265-1268),,"Henry III, King of England (subject_or_mention)","Clement IV mandates legate Ottobono to summon, under pain of deposition, the bishops of London, Worcester and Winchester to appear before the pope on Laetare Sunday, recounting the circumstances (Simon de Montfort's tyranny, retention of papal letters, the bishops' adherence). The operative act is the citation/discipline of the recalcitrant English bishops who had supported Montfort; Henry III is mentioned as the king. Real conflict: papacy/legate v. the rebel-aligned bishops (church discipline).",yes,medium,church_v_church,medium,no,ecclesiastical_appointments,high,
